question,options,answer,solution
 Q.55. The language of the Aryan texts was: Higher Secondary 03/08/2022 (Shift - 4 ) ,"['(a) Ardh-Magadha Prakrit ', '(b) Prakrit ', '(c) Persian ', '(d) Sanskrit ']",(d) Sanskrit ,Sol.55.(d) Sanskrit was the first language spoken in India. Ardhamagadhi Prakrit was a Middle Indo-Aryan language. Prakrit is a group of v ernacular Middle Indo-Aryan languages spoken in India between the third and seventh century BCE.
 Q.56. The iron implement site of Hastinapur was found in which present day state of India? SSC MTS 11/07/2022 (Evening) ,"['(a) Bihar ', '(b) Uttar Pradesh ', '(c) Haryana ', '(d) Madhya Pradesh ']",(b) Uttar Pradesh ,"Sol.56.(b) Uttar Pradesh . Excavations at Hastinapur were carried out in the early 1950s by B.B. Lal, Director General of t he Archaeological Survey of India. Hastinapur is famous for m any h istorical temples like Karna temple, Pandeshwar temple, Kailash Parvat. It was also known as the capital city of Pandavas and Kauravas at the time of Mahabharata."
" Q.57. As per the Rigvedic or Early Vedic Period (1500-1000 BC), who among the following was a River Goddess? SSC MTS 25/07/2022 (Afternoon) ","['(a) Agni ', '(b) Sindhu ', '(c) Arika ', '(d) Usha ']",(b) Sindhu ,"Sol.57.(b) Sindhu . The seven rivers mentioned in the Rig-Veda - Sindhu (Indus), Vitasta (Vehit/Jhelum), Asikni (Chenab), Prusni/Eravati (Ravi) Vipasha (Beas), Sutudri (Sutlej) and Sarasvati (which dried up). Agni (fire-god of Hinduism), Usha (Goddess of Dawn), Arika (God of Beauty)."
 Q.58. In the Rig Veda there is a hymn in the form of a dialogue between Sage Vishvamitra and two rivers that were worshipped as goddesses. Which are these rivers? SSC CGL 13/04/2022 (Morning) ,"['(a) Alakananda and Bhagirathi ', '(b) Ravi and Chenab ', '(c) Ganga and Yamuna ', '(d) Beas and Sutlej ']",(d) Beas and Sutlej ,Sol.58.(d) Beas and Sutlej are two r ivers that were worshipped as goddesses in the Rig Veda. Devprayag is the place where the rivers Alaknanda and Bhagirathi confluence. The most prominent river in the Rig Veda is Saraswati.
 Q.59. Which of the following statements about the ‘Gotra’ practice in ancient India is true? SSC CGL 18/04/2022 (Morning) ,"['(a) Men and women were expected to marry within the same gotra. ', '(b) People belonging to the same gotra were regarded as descendants of the person after whom the gotra was named. ', '(c) Women retained their father’s gotra after marriage. ', '(d) Each gotra was named after a famous king. ']",(b) People belonging to the same gotra were regarded as descendants of the person after whom the gotra was named. ,"Sol.59.(b) Gotra originally referred to the seven lineage segments of t he Brahmans (priests), who trace their derivation from seven ancient seers: Atri, Bharadvaja, Bhrigu, Gotama, Kashyapa, Vasishtha, and Vishvamitra."
 Q.60. Which of the following varnas was responsible for protecting people and administering justice in ancient India as per rules laid down by the Dharmasutras and Dharmashastras? SSC CGL 18/04/2022 (Afternoon) ,"['(a) Vaishya ', '(b) Shudra ', '(c) Kshatriya ', '(d) Brahmana ']",(c) Kshatriya ,"Sol.60.(c) Kshatriyas (warriors, kings, administrators), Brahmins (priests, teachers, intellectuals), Vaishyas (agriculturalists, traders, farmers) and Shudras (workers, labourers, artisans). Dharmasutras - It contains guidelines for individual and social behaviour, ethical norms, as well as personal, civil and criminal law."
 Q.61. Which of the following Vedas dealt with music? SSC MTS 12/10/2021 (Afternoon) ,"['(a) Sama Veda ', '(b) Rig Veda ', '(c) Yajur Veda ', '(d) Atharva Veda ']",(a) Sama Veda ,"Sol.61.(a) Sama Veda (‘Book Of Chant’) - Vedic verses are provided with musical notation and are intended as an aid to the performance of sacred songs. Other Vedas - The Rig Veda (‘Book Of Mantras’), The Yajur Veda (‘Book Of Ritual’), The Atharva Veda (‘Book Of Spell’)."
" Q.62. According to the Puranas, Lord Vishnu took the shape of ______ in order to rescue the earth, which had sunk into the water. SSC CGL 16/08/2021 (Morning) ","['(a) a lion ', '(b) a boar ', '(c) a tiger ', '(d) an elephant ']",(b) a boar ,"Sol.62.(b) A boar . Varaha (Boar), the third of the 10 incarnations (avatars) of the Hindu god Vishnu. According to Hindu iconography, the boar is a symbol of all aspects of sacrifice."
 Q.63. A person's Vedic approach and his relationship with society are determined by the four goals of life. Which of the following is not among these goals? SSC CGL 17/08/2021 (Morning) ,"['(a) sidhi ', '(b) artha ', '(c) moksha ', '(d) dharma ']",(a) sidhi ,"Sol.63.(a) Sidhi is not the goal which determines vedic approach of a person and its relationship with the society. The four goals determining a person’s approach are - Kama, Artha, Dharma a nd Moksha."
" Q.64. According to 'The Ramayana', Ratnakar was the other name of ______. SSC CGL 17/08/2021 (Evening) ","['(a) Vishvamitra ', '(b) Gautam ', '(c) Durbasa ', '(d) Valmiki ']",(d) Valmiki ,Sol.64.(d) Valmiki was born as Agni Sharma to a Brahmin named Pracheta (also known as Sumali) of Bhrigu gotra. According t o legend he once met the great Sage Narada and had a discourse with him on his duties.
 Q.65. The main collections of Vedic hymns are called ______. SSC CGL 18/08/2021 (Morning) ,"['(a) Sutra ', '(b) Pad ', '(c) Samhita ', '(d) Mukh ']",(c) Samhita ,"Sol.65.(c) Samhita . The Rigveda Samhita is the oldest known V edic Sanskrit text. It is a collection of 1,028 Vedic Sanskrit hymns and 10,600 verses in all, organised into ten books (Sanskrit: mandalas). The hymns are dedicated to Rigvedic deities."
 Q.66. ‘Purusha Sukta’ is a hymn from which Veda? SSC CHSL 05/08/2021 (Afternoon) ,"['(a) Atharvaveda ', '(b) Yajurveda ', '(c) Rigveda ', '(d) Samaveda ']",(c) Rigveda ,"Sol.66.(c) Rigveda . The most commonly used portion of the Sukta contains 24 mantras or stanzas. Purusha Suktam is dedicated to Lord Vishnu, who is described as the great Purusha in the hymn. Purusha Suktam is one of the Pancha Suktam (5 Suktams) – Purusha Suktam, Vishnu Suktam, Sri Suktam, B hu Suktam, and Nila Suktam. Jainism"
 Q.67. The Jain temple at Pattadakal was built by ________. SSC MTS 02/05/2023 (Afternoon) ,"['(a) Chalukyas ', '(b) Cholas ', '(c) Rashtrakutas ', '(d) Hoysalas ']",(c) Rashtrakutas ,"Sol.67.(c) Rashtrakuta . Other temples made by Rashtrakutas - The Kailasanatha Temple in Ellora, the Navalinga Temples in Pattadakal. Chalukya dynasty - Ravana Phadi Cave (Aihole), Durga Temple (Aihole), Lad Khan t emple (Aihole). Chola dynasty - Brihadeeswara temple (Thanjavur), Vijayala - Cholesvara (Narta Malai), Rajarajeshwar (Tanjore), Balasuramanya (Kannanur)."
 Q.68. Who was t he last tirthankara o f t he Jainas? SSC MTS 16/05/2023 (Afternoon) ,"['(a) Vardhamana Mahavira ', '(b) Chandraprabha ', '(c) Rishabhanatha ', '(d) Padmaprabha ']",(a) Vardhamana Mahavira ,"Sol.68.(a) Vardhamana Mahavira: He lived in the 6th century BCE and is considered to be the founder of modern Jainism. He belonged to the Jnatrika Clan and was connected to the royal family of Magadha. He delivered his first sermon at Vipulachla hill, Rajgriha. Chandraprabha was the 8th tirthankara. Padmaprabha was the 6th tirthankara. Parsva Natha was the 23th tirthankara."
 Q.69. At the age of _____ Mahavira left home and went to live in a forest. SSC MTS 21/07/2022 (Morning) ,"['(a) 35 ', '(b) 27 ', '(c) 33 ', '(d) 30 ']",(d) 30 ,"Sol.69.(d) 30 . Vardhaman Mahavira (540 - 468 B.C.) was considered the last Tirthankara of Jainism. He attained highest spiritual knowledge at Jimbhikagrama village under a sal tree aged 42, called as Kaivalya. He preached his teachings for 30 years and died at Pava (near Rajagriha) aged 72."
 Q.70. Where did Lord Mahavira attain salvation? SSC MTS 13/10/2021 (Afternoon) ,"['(a) Sonagiri ', '(b) Pawapuri ', '(c) Shravanabelagola ', '(d) Mount Abu ']",(b) Pawapuri ,"Sol.70.(b) Pawapuri . Pawapuri or Pawa is located in the Nalanda district in the Bihar state. It is also called Apapapuri, meaning 'the Sinless town'."
 Q.71. Name the holy city recognized as the birthplace of the first and fourth Jain Tirthankaras. SSC CHSL 26/10/2020 (Morning) ,"['(a) Varanasi ', '(b) Dwaraka ', '(c) Ayodhya ', '(d) Gaya ']",(c) Ayodhya ,Sol.71.(c) Ayodhya is recognized as the birthplace of the first (Rishabhdev) and fourth (Abhinandannath) Jain Tirthankaras.
" Q.72. According to Jain Philosophy, the term 'Jina' means _____. SSC CGL 07/03/2020 (Evening) ","['(a) Iord ', '(b) free from fetters ', '(c) worthy ', '(d) the conqueror ']",(d) the conqueror ,"Sol.72.(d) the conqueror. Jainism - There were 24 Tirthankaras (great teachers who had attained all knowledge (Moksha) while living and preached it to the people), First was Rishabnatha and last was Lord Vardhamana Mahavira. Five Doctrines - Ahimsa, Satya, Asteya, Aparigraha, Brahmacharya. Buddhism"
 Q.73. Which of the following locations is famous for having a hemispherical dome- structured monument ? SSC Stenographer 13/10/2023 (Morning) ,"['(a) Sanchi ', '(b) Kolhapur ', '(c) Jashpur ', '(d) Ranchi ']",(a) Sanchi ,Sol.73.(a) Sanchi. S tupa: A dome-shaped sacred burial mound of brick that was used to house Buddha’s relics. Anda: T he central structure consists of a hemispherical dome. The Sanchi Stupa was built by Emperor Ashoka in the 3 r d Century Bc. It is a world heritage site by UNESCO in 1989.
 Q.74. Which of the following is the largest Stupa in India? SSC Stenographer 13/10/2023 (Afternoon) ,"['(a) Kesariya Stupa ', '(b) Shanti Stupa ', '(c) Sanchi Stupa ', '(d) Maha Stupa ']",(a) Kesariya Stupa ,"Sol.74.(a) Kesariya Stupa (Bihar): It was discovered in 1958 during an excavation led by K.K Muhammed. Shanti Stupa (Leh): It was built in 1991 by Japanese Buddhist Bhikshu Gyomyo Nakamura. Sanchi Stupa (Raisen, Madhya Pradesh): Its construction was commissioned by Ashoka."
" Q.75. Who among the following has written the biography of Buddha, Buddhacharita SSC CPO 04/10/2023 (Morning) ","['(a) Ashvaghosha ', '(b) Nagarjuna ', '(c) Vasumitra ', '(d) Charaka ']",(a) Ashvaghosha ,Sol.75.(a) Ashvaghosha. He was the court poet of king Kanishka. Other writers and books: Nagarjuna - Mulamadhyamakakarika. Vasumitra - Mahavibhasa. Charaka - Charaka Samhita.
 Q.76. Which is the oldest Stupa of the Buddhist Period? SSC MTS 04/09/2023 (2nd Shift) ,"['(a) Dhamek Stupa ', '(b) Mahabodhi Stupa ', '(c) Kesariya Stupa ', '(d) Sanchi Stupa ']",(d) Sanchi Stupa ,"Sol.76.(d) Sanchi Stupa was built by the Mauryan emperor Ashoka in the 3rd century BC in Madhya Pradesh. It was declared a world heritage site by UNESCO in 1989. Dhamek Stupa - A Buddhist stupa located a t Sarnath in Varanasi (Uttar Pradesh). Mahabodhi Stupa/Temple - Built on the original site of the Buddha’s enlightenment (Bodh Gaya, Bihar)."
 Q.77. The Shailendra kings who f ounded their empire in South-east Asia in the 8th Century AD were the followers of ______. SSC CGL 14/07/2023 (3rd shift) ,"['(a) Buddhism ', '(b) Shaivism ', '(c) Jainism ', '(d) Hinduism ']",(a) Buddhism ,"Sol.77.(a) Buddhism. Shailendra ( King of Indonesia) - He Built the Borobudur temple (Java) for the devotees of Mahayana Buddhism, It became a UNESCO World Heritage site in 1991."
 Q.78. _ ______ was the first woman to be ordained as a bhikkhuni in Buddhism. SSC CGL 18/07/2023 (3rd shift) ,"['(a) Dhammananda Bhikkhuni ', '(b) Sujata ', '(c) Mahapajapati Gotami ', '(d) Sanghamitta ']",(c) Mahapajapati Gotami ,"Sol.78.(c) Mahapajapati Gotami. Sanghamitta was an Indian Buddhist nun and the eldest daughter of Ashoka. Sujata fed Gautama Buddha a bowl of kheera, a milk-rice pudding, ending his six years of asceticism. Venerable Dhammananda Bhikkhuni is the first fully ordained Theravadin nun in Thailand."
 Q.79. Which Kushana ruler was famous in history as a great patron of Buddhism and organized the fourth Buddhist Council? SSC CGL 25/07/2023 (4th shift) ,"['(a) Vasudeva I ', '(b) Vima Kadphises ', '(c) Kanishka ', '(d) Huvishka ']",(c) Kanishka ,"Sol.79.(c) Kanishka (Kushan Dynasty). Fourth Buddhist Council (72 AD): Place - Kundalvana (Kashmir), Presided By - Vasumitra and Ashvaghosha. Buddhism divided into two sects Mahayana (the Greater Vehicle) and Hinayana (the Lesser Vehicle) in this fourth council. 1st B uddhist Council (483 BC): King - Ajatashatru (Haryanka dynasty), Presided - By Mahakashyapa, Place - Rajagriha. 2nd Buddhist Council (383 BC): King- Kalashoka (Shishunaga dynasty), Presided - Sabakami, P lace - Vaishali. 3rd Buddhist Council (250 BC): King - Ashoka (Maurya dynasty), Presided - By Mogaliputta Tissa, Place - Pataliputra."
" Q.80. With reference to Buddhist architecture, what does chaitya mean? SSC MTS 09/05/2023 (Afternoon) ","['(a) Buddha Relics ', '(b) Temple entrance ', '(c) Prayer Hall ', '(d) Residence/Monastery ']",(c) Prayer Hall ,"Sol.80.(c) Prayer Hall. It is a rectangular hall with a semi-circular apse at one end, which contains a stupa or relic chamber. Other types of architecture : Stupa - It contained the Buddha's ashes. Vihara - Residence hall for the monks."
 Q.81. Which of the following structure is associated with Buddhism? SSC MTS 10/05/2023 ,"['(a) Pallava ', '(b) Mandapa ', '(c) Shikhara ', '(d) Stupa ']",(d) Stupa ,"Sol.81.(d) Stupa - It is a symbolic representation of the Buddha’s burial mound. Some famous Stupas : - Mahabodhi Stupa (Bodh Gaya), Sanchi Stupa (Madhya Pradesh), Shanti Stupa (Ladakh), Dhamekh Stupa (Sarnath)."
" Q.82. The rules made for the Buddhist ""Sangha” were written down in a book called ________ . SSC MTS 12/05/2023 (Evening) ","['(a) Abhidhamma Pitaka ', '(b) Sutta pitaka ', '(c) Vinaya pitaka ', '(d) Milinda Panha ']",(c) Vinaya pitaka ,"Sol.82.(c) Vinaya Pitaka. Buddhist teachings were divided into Three Pitakas at the First Buddhist Council in 483 BC. Vinaya Pitaka: It consists of rules of conduct and discipline applicable to the monastic life of the monks and the nuns. It was compiled by Upali, and was written in Pali language."
" Q.83. In Buddhist architecture, which among the following are meditation cells and living quarters for the monks? SSC MTS 19/05/2023 (Morning) ","['(a) Viharas ', '(b) Chaitya Grihas ', '(c) Pietra dura ', '(d) Stupas ']",(a) Viharas ,"Sol.83.(a) Viharas were dwelling places used by wandering monks during the rainy season. Important Buddhist viharas - Ajanta, Ellora. Nasik, Karle, Kanheri, Bagh."
 Q.84. Buddha meditated for days on end under a peepal tree at _____ where he attained enlightenment. SSC CHSL 17/03/2023 (2nd Shift) ,"['(a) Sarnath ', '(b) Bodh Gaya ', '(c) Kushinagar ', '(d) Ujjain ']",(b) Bodh Gaya ,"Sol.84.(b) Bodh Gaya. Gautam Budha (Siddharta, Sakyamuni & Tathagata). Father: Suddhodana, Mother: Mayadevi. Birth Place (563 B.C.): Lumbini (Nepal), Capital of Sakya republic. Teachers: Alarakalama and U drakaRamputra. Enlightenment : At age of 35 under the Peepal tree at Uruvela (Bodhgaya) on banks of river Niranjana (Falgu). Mahaparinirvana (483 B.C.): At Kushinagar at age of 8 0. Sign:- Lotus a nd Bull - Birth, Horse - Renunciation, Bodhi Tree - Enlightenment, Dhammachakra Pravartana (Sarnath) - First sermon."
 Q.85. What was the pedestrian path for devotees to wave in homage to Stupa called in Buddhist architecture? SSC MTS 05/07/2022 (Afternoon) ,"['(a) Medhi ', '(b) Torana ', '(c) Anda ', '(d) Chattra ']",(a) Medhi ,"Sol.85.(a) Medhi. Features of Stupa - Medhi (A circular terrace), Toranas (wall with decorated gateways), Anda (hemispherical mound), Chattra (A central pillar supporting a triple-umbrella form), and Harmika (A square railing)."
