question,options,answer,solution
 Q.186. In which year was the Andhra Pradesh Reorganisation Act passed? Graduate Level 28/06/2023 (Shift - 3) ,"['(a) 2013 ', '(b) 2012 ', '(c) 2014 ', '(d) 2015 ']",(c) 2014 ,"Sol.186.(c) 2014. The States Reorganisation Act (1956), under the provisions of Part I (Article 3). The State Reorganisation Commission (SRC) was constituted in 1953 appointed by Jawahar Lal Nehru. It was headed by Sir Fazal Ali. The first state formed on the linguistic basis is Andhra Pradesh (1 October 1953). Formation of other states: Gujarat and Maharashtra (1960), Karnataka (1956), Nagaland (1963), Haryana (1966), Sikkim (1975)."
 Q.187. How many Directive Principles of the original list in the Indian Constitution were amended by the 44th Amendment Act of 1978 ? Higher Secondary 27/06/2023 (Shift - 3) ,"['(a) Three ', '(b) One ', '(c) Two ', '(d) Four ']",(b) One ,Sol.187.(b) One (Article 38 was added). Directive Principles of State Policy: Part IV of the Constitution of India (Article 36–51). It was borrowed from the Irish Constitution. Article 38 - State to secure a social order for the promotion of the welfare of the people. It is not enforceable by law and is non-justiciable. Article 37 - Application of the principles contained in the directive principles.
" Q.188. The Delhi Municipal Corporation (Amendment) Bill, 2022 aimed at unifying the _____ Municipal Corporations of D elhi to ensure a robust setup for synergised and strategic planning and optimal utilisation of resources. SSC MTS 02/05/2023 (Afternoon) ","['(a) three ', '(b) two ', '(c) four ', '(d) five ']",(a) three ,"Sol.188.(a) Three. The Delhi Municipal Corporation (Amendment) Bill, 2022 introduced in Lok Sabha a ims to unify the previously trifurcated North, South, and East Delhi Municipal Corporations under the Delhi Municipal Corporation Act, 1957. It amended the Delhi Municipal Corporation Act, 1957 passed by Parliament."
" Q.189. The Juvenile Justice (Care and Protection of Children) Amendment Bill, 2021 s eeks to amend Juvenile Justice (Care and Protection of Children) Act, ___ SSC MTS 16/05/2023 (Morning) ","['(a) 2016 ', '(b) 2013 ', '(c) 2014 ', '(d) 2015 ']",(d) 2015 ,Sol.189.(d) 2015. Juvenile Justice (Care and Protection of Children) Act - It replaced the Juvenile Delinquency Law and the Juvenile Justice (Care and Protection of Children Act) 2000.The bill was passed in Lok Sabha i n March 2021. It allows the trial of juveniles of the age group of 16-18 years as adults. Nodal Ministry - Ministry of Women and Child Development.
 Q.190. Which among the following Constitutional Amendment Act of the Indian constitution reduced the age of voting from 21 to 18 for elections to the Lok Sabha and to the Legislative Assemblies of states? SSC CHSL 16/03/2023 (2nd Shift) ,"['(a) 81st ', '(b) 61st ', '(c) 52nd ', '(d) 72nd ']",(b) 61st ,"Sol.190.(b) 61st. It was done by amending Article 326 of the constitution in 1988. 81st Constitutional Amendment Act 2000 was i nserted to protect the reservation for S Cs and STs in backlog o f vacancies. 52nd Constitutional Amendment Act 1985, known as anti-defection law and 10th schedule added in the Indian constitution. 72nd Constitutional Amendment Act 1992 provides reservation to Scheduled Tribes in Tripura State Legislative Assembly."
 Q.191. Which Constitution Amendment Act added provisions related to Municipalities in the Indian Constitution ? SSC CHSL 16/03/2023 (2nd Shift) ,"['(a) 97th Amendment Act 2011 ', '(b) 71st Amendment Act 1992 ', '(c) 74th Amendment Act 1992 ', '(d) 69th Amendment Act 1993 ']",(c) 74th Amendment Act 1992 ,"Sol.191.(c) 74th Amendment Act 1992. It was passed to constitutionalize the system of urban local government. 71st Amendment Act of 1992 included Konkani, Manipuri, and Nepali languages in the eighth schedule. 97th Amendment Act of 2011 granted constitutional status to cooperative societies and inserted Part IXB in the constitution. 69th Amendment Act of 1991 granted a special status to the union territory of Delhi as the national capital territory of Delhi."
 Q.192. Which amendment in the Indian constitution is related to extension of jurisdiction of High Courts to Union territories ? SSC CHSL 16/03/2023 (3rd Shift) ,"['(a) 9th Amendment ', '(b) 7th Amendment ', '(c) 1st Amendment ', '(d) 13th Amendment ']",(b) 7th Amendment ,"Sol.192.(b) 7th Amendment. This constitutional amendment was done in 1956 to reorganise the classes of states in the country and to change the powers and functions of the state governors. 1 s t Amendment (1951) - The rights of property owners and made it more difficult for the government to enact land reform measures. It also added the Ninth Schedule, which protected certain laws from being challenged in the courts. 9 t h Amendment (1960) - Facilitate the cession of the Berubari union. 13 th Amendment (1962) - Nagaland was formed with special status under Article 371A."
" Q.193. The Seventy - First Amendment to the Indian Constitution included Konkani, Manipuri, and Nepali languages in the Schedule. SSC CHSL 17/03/2023 (2nd Shift) ","['(a) Eighth ', '(b) Sixth ', '(c) Fifth ', '(d) Seventh ']",(a) Eighth ,"Sol.193.(a) Eighth Schedule. 22 languages in this schedule. 21st Amendment Act (1967) - Include Sindhi language. 92nd A mendment Act (2003) - Include Bodo, Dogri, Maithili and Santhali language. 5th schedule - The President can declare any such area or the whole state as a scheduled area. 6th schedule - Deals with administration of t ribal areas in Assam, Meghalaya, Tripura, Mizoram. 7th Schedule - Deals with the division of powers between the Union government and State governments"
" Q.194. The Eighty - ninth Amendment Act, 2003 of the Indian Constitution established which of the following Commission ? SSC CHSL 17/03/2023 (4th Shift) ","['(a) Competition Commission of India ', '(b) National Commission for Backward Classes ', '(c) National Commission for Woman ', '(d) National Commission for Scheduled Tribes ']",(d) National Commission for Scheduled Tribes ,Sol.194.(d) The National Commission for Scheduled Tribes (NCST) was established by amending Article 338 and inserting a new Article 338A in the Constitution.
 Q.195. Which among the following constitutional amendments of the Indian Constitution deals with the formation of Sikkim as a state? SSC CHSL 20/03/2023 (2nd Shift) ,"['(a) 36th ', '(b) 51th ', '(c) 42nd ', '(d) 30th ']",(a) 36th ,"Sol.195.(a) 36th. 51st amendment: Reservation of s eats in the Lok Sabha f or Scheduled Tribes in Meghalaya, Arunachal Pradesh, Nagaland and Mizoram as well as in the Legislative Assemblies of Meghalaya a nd Nagaland. 30th amendment: Abolished provision to appeal to the Supreme Court on a civil case related to a certain amount."
" Q.196. Which of the following statements are correct regarding the Supreme Court judgement o n validity of 103rd Constitutional Amendment Act? A. The Supreme Court of India's Constitutional Bench for this case consisted of 5 judges. B. The Constitutional Bench upholds the 10% of EWS reservation with 3-2 majority C. As per the Supreme Court judgement, the 103rd Constitutional Amendment is valid although it is violating the Basic Structure of the Indian Constitution. SSC CGL Tier II (07/03/2023) ","['(a) A, B and C ', '(b) A and C only ', '(c) B and C only ', '(d) A and B only ']",(d) A and B only ,"Sol.196.(d) A and B only. 103rd Constitutional Amendment Act - introduced 10% reservation for Economically Weaker Sections (EWS) of India, inserted Article 15 (6) and Article 16 (6). Article 368 - empowers Parliament to amend any part of the Constitution but without affecting the 'basic structure'."
 Q.197. Under which Amendment to the Constitution Act was the reservation for OBCs in educational institutions made? Higher Secondary 03/08/2022 (Shift - 4 ) ,"['(a) 95 t h Amendment ', '(b) 94 t h Amendment ', '(c) 93 rd Amendment ', '(d) 96 th Amendment ']",(c) 93 rd Amendment ,"Sol.197.(c) 93rd Amendment 2005. 95th (2009): Extended the reservation of s eats for the SCs and STs and special representation for the Anglo-Indians in the Lok Sabha and the state legislative assemblies for a further period of ten years i.e., up to 2020 (Article 334). 96th (2011): Substituted “Odia” for “Oriya”. Consequently, the “Oriya” language in the Eighth Schedule shall be pronounced as “Odia”. 94th (2006), made provisions for the appointment of a Minister in charge of tribal welfare in the states of Chhattisgarh and Jharkhand."
 Q.198. Which Amendment to the Constitution Act led to establishment of National Judicial Appointments Commission in India ? Higher Secondary 04/08/2022 (Shift - 3) ,"['(a) 95 t h Amendment ', '(b) 99 t h Amendment ', '(c) 96 th Amendment ', '(d) 97 t h Amendment ']",(b) 99 t h Amendment ,Sol.198.(b) 99 th Amendment 2014. 97th amendment 2011- It gave special constitutional status and protection to all the cooperative societies (Part IX-B) prevailing in India.
 Q.199. W hich of the following Constitutional Amendments incorporated Dadra and Nagar Haveli in the Union of India as a Union Territory ? SSC MTS 26/07/2022 (Afternoon) ,"['(a) 19th ', '(b) 14th ', '(c) 12th ', '(d) 10th ']",(d) 10th ,"Sol.199.(d) 10th Amendment (1961) incorporated Dadra and Nagar Haveli as the seventh Union territory of India, by amending the First Schedule to the Constitution. The Twelfth Amendment (1962) incorporated Goa, D aman and Diu as the eighth Union territory of I ndia. The Fourteenth Amendment (1962) incorporated Pondicherry as the ninth Union territory of India. The Nineteenth Amendment (1966) abolished Election Tribunals in I ndia and enabled trial of election petitions by High Courts."
" Q.200. Which of the following Amendments of the Constitution of I ndia declared that the Parliament has the power to abridge or take away any of t he Fundamental Rights under Article 368 and such an Act, will NOT be a law under the meaning of Article 13? SSC CGL 12/04/2022 (Morning) ","['(a) Twenty-third Amendment ', '(b) Twentieth Amendment ', '(c) Twenty-fourth Amendment ', '(d) Twenty-eighth Amendment ']",(c) Twenty-fourth Amendment ,"Sol.200.(c) Twenty-fourth Amendment (1971) - Enables Parliament to dilute Fundamental Rights through Amendments of the Constitution, and empowers it to amend any provision of the Constitution. The Twenty-third Amendment, 1969, discontinued reservation of seats for the Scheduled Tribes in Nagaland, both in the Lok Sabha and the State Legislative Assembly and stipulated that not more than one Anglo-Indian could be nominated by the Governor to any State Legislative Assembly. The Twentieth Amendment, 1966, inserted a new Article 233A inter alia validating the appointments, postings, promotions, and transfers of and judgements, delivered before the commencement of the present Act, by district judges ."
 Q.201. Who among the following presidents of India gave assent to the 100th Amendment of the Constitution of India ? SSC CGL 12/04/2022(Morning) ,"['(a) Pranab Mukherjee ', '(b) Ram Nath Kovind ( c) APJ Abdul Kalam (d) Pratibha Devisingh Patil Sol.201.(a) Pranab Mukherjee. The 100th amendment in the Indian Constitution provides for the acquisition of territories by India and transfer of certain territories to Bangladesh. Constitution (100th Amendment) Act 2015 ratified the land boundary agreement between India and Bangladesh.', '', '']",,
