question,options,answer,solution
" Q.227. Akham Lakshmi Devi, a recipient of the Sangeet Natak Akademi award, is renowned for which of the following dances? SSC CGL 25/07/2023 (4th shift) ","['(a) Kathak ', '(b) Odissi ', '(c) Sattriya ', '(d) Manipuri ']",(d) Manipuri ,"Sol.227.(d) Manipuri dance. Akham Lakshmi: Awards - Sangeet Natak Akademi (2018), Manipur State Kala Akademi Award (2010)."
 Q.228. Who was the founder of Benaras Gharana of Kathak? SSC CGL 27/07/2023 (3rd shift) ,"['(a) Ishwari Prasad ', '(b) Shambhu Maharaj ', '(c) Raja Chakradhar Singh ', '(d) Janaki Prasad ']",(d) Janaki Prasad ,"Sol.228.(d) Janaki Prasad. Notable dancers - Sitara Devi , Kamalini Asthana and Nalini Asthana. Ishwari Prasad - Founder of the Lucknow Gharana; Notable dancer - Pandit Birju Maharaj. Shambhu Maharaj - Celebrated Guru of the Lucknow Gharana."
 Q.229. For contribution to which dance was Tanjore Balasaraswati awarded the title of Sangita Kalanidhi by Madras Music Academy in 1973 ? Graduate Level 27/06/2023 (Shift - 4) ,"['(a) Kathakali ', '(b) Bharatanatyam ', '(c) Mohiniyattam ', '(d) Kathak ']",(b) Bharatanatyam ,Sol.229.(b) Bharatnatyam. Tanjore Balasaraswati: Awards - Sangeet Natak Academy Award (1955) and Padma Vibhushan (1977).
" Q.230. Shahid Parvez Khan, Budhaditya Mukherjee, Anushka Shankar and Hara Shankar Bhattacharya are well known players of which of the following instruments? Graduate Level 28/06/2023 (Shift - 3) ","['(a) Veena ', '(b) Sitar ', '(c) Mohan veena ', '(d) Surbahar ']",(b) Sitar ,"Sol.230.(b) Sitar - Plucked stringed instrument. Sitar players - Ravi Shankar, Annapurna Devi, Ustad Rais Khan and Ustad Abdul Jaffer Khan."
 Q.231. Which danseuse among the following was called to perform for Queen Elizabeth-ll's coronation festivities in 1953 ? Graduate Level 28/06/2023 (Shift - 3) ,"['(a) Mrinalini Sarabhai ', '(b) Sitara Devi ', '(c) Rukmini Devi Arundale ', '(d) Kamala Lakshmi Narayanan ']",(d) Kamala Lakshmi Narayanan ,"Sol.231.(d) Kamala Lakshmi Narayanan (Bharatanatyam). Awards - Padma Bhushan (1970), Lifetime Achievement Award (2004), Natya Padmam (2007), Platinum Jubilee Award (2002)."
 Q.232. Vasundhara Doraswamy was awarded the Sangeet Natak Akademi Award (Akademi Puraskar) for the year 2019 for her contribution to which o f t he following ? Graduate Level 30/06/2023 (Shift - 1) ,"['(a) Bharatanatyam ', '(b) Kuchipudi ', '(c) Odissi ', '(d) Kathak ']",(a) Bharatanatyam ,"Sol.232.(a) Bharatanatyam (Tamil Nadu) . She is the only B haratanatyam danseuse to have been invited from India to perform for ‘WORLD PEACE’ conference in Paris under the aegis of UNESCO. She was honoured with ""Shantala Natya Sri Award"" - The highest State Award for Dance by the Karnataka State Government and the Rajyotsava Award (Karnataka State)."
 Q.233. Which dancer was t he first person from Odisha to get Padma V ibhushan in 2000 ? Graduate Level 30/06/2023 (Shift - 1) ,"['(a) Guru Shyama Charan Pati ', '(b) Guru Bipin Singh ', '(c) Guru Mayadhar Rout ', '(d) Guru Kelucharan Mohapatra ']",(d) Guru Kelucharan Mohapatra ,"Sol.233.(d) Guru Kelucharan Mohapatra. Awards - Padma Bhushan (1988), Sangeet Natak Akademi Award (1966), Kalidas Samman (1987) ."
 Q.234. Jyoti Prasad Agarwala was a music composer popularly called 'Rupkonwar' in the state of _________ . Higher Secondary 27/06/2023 (Shift - 3) ,"['(a) Madhya Pradesh ', '(b) Rajasthan ', '(c) Gujarat ', '(d) Assam ']",(d) Assam ,"Sol.234.(d) Assam. Jyoti Prasad Agarwal - First filmmaker of Assam . He made the first Assamese Movie - ‘Joymoti’ (1935). His Famous Play - ‘Sonit - Konwari’, ‘Rupalim’, ‘Karengar Ligiri’, ‘Lobhita’ and 'Joymoti’. His death anniversary (17 January) is observed as ‘Silpi Divas’ in Assam."
" Q.235. The noted danseuse Yamini Krishnamurthy opened Yamini School of Dance in_________, in the year 1990. Higher Secondary 28/06/2023 (Shift - 2) ","['(a) Mumbai ', '(b) Delhi ', '(c) Chenna ', '(d) Hyderabad ']",(b) Delhi ,"Sol.235.(b) Delhi. Yamini Krishnamurthy - Awards - Padma Shri (1968), Sangeet Natak Akademi (1997), Padma Bhushan (2001), Padma Vibhushan (2016), ""Natya Shastra"" award (2014). Autobiography - ""A Passion For Dance""."
" Q.236. Who a mong the following was t he founder and director of the 'Darpana Academy of P erforming Arts', an institute that focuses on training students in dance, drama, music and puppetry, in the city of Ahmedabad? Higher Secondary 30/06/2023 (Shift - 2) ","['(a) Amala Shankar ', '(b) Sitara Devi ', '(c) Padmini Chettur ', '(d) Mrinalini Sarabhai ']",(d) Mrinalini Sarabhai ,Sol.236.(d) Mrinalini Sarabhai. Darpana A cademy was founded in 1949 by Bharatanatyam and Kathakali dancer Mrinalini Sarabhai.
 Q.237. Who among the following personalities has received both Grammy and Oscar awards? Matric Level 27/06/2023 (Shift - 1) ,"['(a) Javed Akhtar ', '(b) Jagjit Singh ', '(c) Gulzar ', '(d) Amitabh Bhattacharya ']",(c) Gulzar ,"Sol.237.(c) Gulzar (Sampooran Singh Kalra) is a famous lyricist of Hindi films. Awards - National Film Award (1991, 1988). Filmfare Award (2021, 2019, 2013). Academy Award (2009). Padma Bhushan (2004). Jawed Akhtar : Poet and lyricist and screenwriter of Hindi films. Award : Padma Shri (1999), Padma Bhushan (2007)."
" Q.238. Ratikant Mohapatra, an awardee of 'Sangeet Natak Akademi Award', is known for which of the following classical dances of India? Matric Level 27/06/2023 (Shift - 1) ","['(a) Odissi ', '(b) Manipuri ', '(c) Kathak ', '(d) Kathakali ']",(a) Odissi ,"Sol.238.(a) Odissi (2016). Other Awards : Bhumiputra Samman (2016), Nritya Choodamani (2014). Sangeet Natak Akademi Award (Odissi) - Pankaj Charan Das (1970), Deba Prasad Das (1970), Mayadhar Raut (1985), Sonal Mansingh (1987), Kumkum Mohanty (1994), Gangadhar Pradhan (1997), Gita Mahalik (2009), Aruna Mohanty (2010), Sujata Mohapatra (2017), Surupa Sen (2018), Sutapa Talukdar (2019), Rabindra Atibudhi (2020)."
" Q.239. Kamalini and Nalini Asthana, the dancer duo have been conferred with the Padma Shri in 2022. They are renowned for which of the following dance forms? Matric Level 27/06/2023 (Shift - 2) ","['(a) Kuchipudi ', '(b) Manipuri ', '(c) Bharatnatyam ', '(d) Kathak ']",(d) Kathak ,"Sol.239.(d) Kathak. Kamalini Asthana and Nalini Asthana (Agra, Uttar Pradesh) known for their performances of the Benaras Gharana style of Kathak."
 Q.240. Surupa Sen is a famous _ ________ dancer. Matric Level 28/06/2023 (Shift - 4) ,"['(a) Kathak ', '(b) Kathakali ', '(c) Odissi ', '(d) Bharatanatyam ']",(c) Odissi ,"Sol.240.(c) Odissi. Awards of Surupa Sen: Sangeet Natak Akademi Award (2018), Raza Foundation Award (2006)."
 Q.241. Who was the recipient of Ustad Bismillah Khan Yuva Puraskar 2017 for Kathak ? Matric Level 30/06/2023 (Shift - 3) ,"['(a) Jitendra Maharaj ', '(b) Rajendra Gangani ', '(c) Geetanjali Lal ', '(d) Vidha Lal ']",(d) Vidha Lal ,Sol.241.(d) Vidha Lal. She is a disciple of Kathak dancer Geetanjali Lal of Jaipur Gharana. Awards : ‘Sri Krishna gana sabha endowment award (2010) and Guinness world record for the most number of spins (103) in one minute (2011).
 Q.242. Papanasam Sivan was related to the following music? Matric Level 30/06/2023 (Shift - 3) ,"['(a) Carnatic ', '(b) Punjabi ', '(c) Khyal ', '(d) Dhrupad ']",(a) Carnatic ,"Sol.242.(a) Carnatic. Papanasam Sivan Awards : Padma Bhushan (1972), Sangeet Natak Academy Fellow (1962), President Award (1962)."
" Q.243. Who among the following musicians was a warded a Grammy in the Music Album category for his collaborative album ‘ Global Drum P roject’ along with Mickey Hart, Sikiru Adepoju and Giovanni Hidalgo ? Matric Level 30/06/2023 (Shift - 4) ","['(a) Ricky Kej ', '(b) Vikku Vinayakram ', '(c) Zakir Hussain ', '(d) A R Rahman ']",(c) Zakir Hussain ,"Sol.243.(c) Zakir Hussain. Awards - Padma Shri (1988), Padma Bhushan (2002), Padma vibhushan (2023) National Heritage Fellowship (1999), Sangeet Natak Akademi Award (1990), Kalidas Samman (2006), Guru Gangadhar Pradhan Lifetime Achievement Award (In 2012 at Konark Dance & Music Festival), Grammy Award (1992 and 2009)."
 Q.244. Ilyas Khan was born in Lucknow to a family of musicians. He was famous for playing SSC MTS 02/05/2023 (Morning) ,"['(a) Tabla ', '(b) Sitar ', '(c) Veena ', '(d) Mridangam ']",(b) Sitar ,Sol.244.(b) Sitar. I lyas Khan (1924-1989) - He was a disciple of Abdul Ghani Khan (a dhrupad singer from Kalpi). His father belonged to the Shahjahanpur gharana of sarod players while his mother came from the Lucknow gharana of sarod players.
" Q.245. Pandit Shiv Kumar Sharma, an Indian musician and composer was the f oremost exponent of the______. SSC MTS 02/05/2023 (Afternoon) ","['(a) Guitar ', '(b) Santoor ', '(c) Harmonium ', '(d) Violin ']",(b) Santoor ,"Sol.245.(b) Santoor. Pandit Shiv Kumar Sharma ( Jammu and Kashmir) Awards - Sangeet Natak Akademi Award (1986), the Padma Shri (1991), and the Padma Vibhushan (2001)."
 Q.246. Ustad Shafaat Ahmed Khan was best known for which of the following instruments? SSC MTS 03/05/2023 (Afternoon) ,"['(a) Tabla ', '(b) Rudra Veena ', '(c) Violin ', '(d) Harmonium ']",(a) Tabla ,"Sol.246.(a) Tabla. Ustad Shafaat A hmed Khan (Delhi gharana). Awards - Padma Shri Award in 2003. Famous Tabla players - Zakir Hussain, Trilok Gurtu, Kishan Maharaj, Alla Rakha. Rudra Veena Player - Asad Ali Khan."
 Q.247. V. Satyanarayana Sarma was awarded with Padma Shri in 1970 for h is contributions in the field of ____ dance SSC MTS 03/05/2023 (Evening) ,"['(a) Kuchipudi ', '(b) Odissi ', '(c) Manipuri ', '(d) Kathak ']",(a) Kuchipudi ,"Sol.247.(a) Kuchipudi - It originates from a village named Kuchipudi (Andhra Pradesh). Awards - Padma Shri (1970), Sangeet Natak Akademi Fellowship (1967), Sangeet Natak Akademi Award (1961), Kalidas Samman (1988)."
