question,options,answer,solution
" Q.66. Due to the attraction of t he sun and the moon, what is the frequency of up and falls of ocean water in a day? SSC CGL 18/07/2023 (3rd shift) ","['(a) Two ', '(b) Three ', '(c) Four ', '(d) One ']",(a) Two ,"Sol.66.(a) Two. When the Earth, Sun, and Moon line up, their gravitational power combines to make exceptionally high tides where the bulges occur, called spring tides, as well as very low tides where the water has been displaced. When the Sun is at a right angle to the Moon, moderate tides, called neap tides. There are generally three types of tides: Diurnal - One high and low t ide each d ay, Semi-diurnal - Two high and low tides each day, and Mixed - Two high and low tides each day of different heights."
 Q.67. Where does the lower salinity water rest with the higher salinity dense water? SSC CGL 20/0g7/2023 (4th shift) ,"['(a) Above ', '(b) Below ', '(c) It combines ', '(d) It is separate ']",(a) Above ,Sol.67.(a) Above. Salinity is the measure of t he amount of d issolved salts in water. Evaporation of ocean water and formation of sea ice both increase the salinity of the ocean. Lake Van of T urkey has the highest salinity in the world at 330 %. The saltiest ocean water is in the Red Sea and in the Persian Gulf region (around 40 ppt) due to very high evaporation. Freshwater from rivers has a salinity value of 0.5 ppt or less.
 Q.68. Which is the correct sequence of oceans according to size (from largest to smallest)? SSC CGL 26/07/2023 (2nd shift) ,"['(a) Pacific Ocean > Antarctic Ocean > Indian Ocean > Atlantic Ocean ', '(b) Pacific Ocean > Indian Ocean > Antarctic Ocean > Atlantic Ocean ', '(c) Pacific Ocean > Atlantic Ocean > Indian Ocean > Antarctic Ocean ', '(d) Pacific Ocean > Indian Ocean > Atlantic Ocean > Antarctic Ocean ']",(c) Pacific Ocean > Atlantic Ocean > Indian Ocean > Antarctic Ocean ,Sol.68.(c) Pacific Ocean (the world’s largest) : The name was given by Ferdinand Magellan; The International Date Line passes through the Pacific Ocean.
 Q.69. Identify the odd option in relation to the oceanic layers. Matric Level 28/06/2023 (Shift - 1) ,"['(a) The Oceanic Deeps ', '(b) The Oceanic Slope ', '(c) The Continental Shelf ', '(d) The Continental Slope ']",(b) The Oceanic Slope ,"Sol.69.(b) The Oceanic Slope. Continental Shelf - Extends from the coastline of a continent to a drop-off point called the shelf break. Continental Slope - From the break, the shelf descends toward the deep ocean floor. The Deep Sea Plain (Abyssal plain) i s an underwater plain on the deep ocean floor, usually found at depths between 3,000 meters and 6,000 meters. Trenches (The ocean deeps) are prominent long, narrow topographic depressions of the ocean floor"
" Q.70. Where is the deepest point on earth, the Mariana Trench, located? SSC MTS 09/05/2023 (Evening) ","['(a) Atlantic Ocean ', '(b) Pacific Ocean ', '(c) Indian Ocean ', '(d) Arctic Ocean ']",(b) Pacific Ocean ,Sol.70.(b) Pacific Ocean - largest ocean on the Earth. It occupies one-third of t he earth’s surface. It separates Asia and Australia from North America and South America.
 Q.71. The Arctic Ocean is located within the Arctic Circle and surrounds the North Pole. It is connected with the Pacific Ocean by a narrow stretch of shallow water known as SSC CHSL 13/03/2023 (1st Shift) ,"['(a) Bering ', '(b) Palk ', '(c) Hudson ', '(d) Bosphorus ']",(a) Bering ,"Sol.71.(a) Bering. Bosphorus strait is a natural strait, located in northwestern Turkey, connecting the Black Sea to the Sea of Marmara. Hudson Strait links the northern seaports of Manitoba and Ontario with the Atlantic Ocean. Palk Strait is a strait between India and Sri Lanka. It connects the Bay of Bengal in the northeast with the Gulf of Mannar in the southwest."
 Q.72. Which continent provides more than half of the world's tin? SSC CHSL 13/03/2023 (2nd Shift) ,"['(a) Europe ', '(b) North Africa ', '(c) Asia ', '(d) Africa ']",(c) Asia ,Sol.72.(c) Asia . It is the largest (30% of the Earth’s land area) and most p opulous (60% of the total population) continent. Asia is the biggest producer (90% of the world’s production) of rice. About 3 0% of the world’s reserves of i ron ore are found in Asia. Biggest producer of tin (in the world) - China. Leading tin producing state in India - Chhattisgarh.
 Q.73. Which of the following statements regarding ocean currents is correct? SSC CHSL 21/03/2023 (1st Shift) ,"['(a) The Labrador Ocean current is warm current. ', '(b) The areas where the warm and cold currents meet provide the best fishing grounds. ', '(c) The cold ocean currents move towards the poles. ', '(d) The warm ocean currents move towards the equator. ']",(b) The areas where the warm and cold currents meet provide the best fishing grounds. ,"Sol.73.(b) Ocean currents are the continuous, predictable, directional movement of seawater driven by gravity, wind (Coriolis Effect), and water density. Largest ocean current on Earth: Antarctic Circumpolar Current (ACC)."
 Q.74. The percentage of earth's water found in the oceans is _________. SSC CGL 01/12/2022 (4th Shift) ,"['(a) 94 percent ', '(b) 97.2 percent ', '(c) 90.2 percent ', '(d) 92.2 percent ']",(b) 97.2 percent ,"Sol.74.(b) 97.2 percent. Water covers 71 percent of E arth's surface. Distribution of Earth’s water: Oceans (97.2%) , Glaciers (2.1%), Groundwater (0.61 percent); Freshwater lakes (0.009 percent), Inland seas (0.008 percent), Soil Moisture (0.005 percent), Atmosphere (0.001 percent), Rivers (0.0001 percent)."
 Q.75. How thick is the lithosphere? SSC CGL 03/12/2022 (1st Shift) ,"['(a) 25 to 45 km ', '(b) 10 to 25 km ', '(c) 10 to 200 km ', '(d) 5 to 10 km ']",(c) 10 to 200 km ,"Sol.75.(c) 10 to 200 km. The lithosphere is the outermost and mechanical layer of the Earth that consists of t he entire crust and the top-most portion of the mantle. Mechanically, the earth’s layers can be divided into lithosphere, asthenosphere (80-200 km), mesospheric mantle , o uter core, and inner core."
 Q.76. The t heory of plate tectonics proposes that the earth’s lithosphere is divided into______ major and some minor plates. SSC CGL 13/12/2022 (3rd Shift) ,"['(a) 7 ', '(b) 6 ', '(c)12 ', '(d)16 ']",(a) 7 ,"Sol.76.(a) 7. A tectonic plate (lithospheric plate) is a massive, irregularly-shaped slab of solid rock, generally composed of both continental and oceanic lithosphere. In 1967, McKenzie and Parker suggested the theory of plate tectonics. It states that the Earth's solid outer crust, the lithosphere, is separated into plates that move over the asthenosphere, the molten upper portion of the mantle."
" Q.77. The crust is the Earth's outermost layer that is less than ______ percent of Earth by mass, with oceanic crust and continental crust often consisting of more felsic rocks. SSC CGL 13/12/2022 (4th Shift) ","['(a) 5 ', '(b) 1 ', '(c) 2 ', '(d)10 ']",(b) 1 ,"Sol.77.(b) 1. The average density of oceanic crust is 3.0 g/cm 3 , while continental crust has an average of 2.7 g/cm 3 . The mass of t he continental crust is 2.195. The continental crust ( about 30 km) is composed of lighter (felsic) sodium potassium aluminum silicate rocks, like granite. The oceanic crust (about 5 km) is composed of dense (mafic) iron magnesium silicate igneous rocks, like basalt."
 Q.78. What percentage of e arth’s water is fresh? SSC CPO 09/11/2022 (Afternoon) ,"['(a) 4.8 percent ', '(b) 5.2 percent ', '(c) 3.9 percent ', '(d) 2.7 percent ']",(d) 2.7 percent ,Sol.78.(d) 2.7 Percent. The present Antarctic ice sheet accounts for 90 percent of E arth's total ice volume and 70 percent of its fresh water.
 Q.79. Movement of fault lines can cause: SSC CPO 09/11/2022 (Evening) ,"['(a) a flood ', '(b) sudden rain ', '(c) an earthquake ', '(d) a storm ']",(c) an earthquake ,"Sol.79.(c) An Earthquake. Over 80 percent of earthquakes occur around the edges of the Pacific Ocean, an area known as the 'Ring of Fire' . Instrument used for measuring Earthquake: Seismograph."
 Q.80. Which of the following is NOT one of the major tectonic plates of the earth? SSC CPO 10/11/2022 (Afternoon) ,"['(a) Nazca plate ', '(b) Pacific plate ', '(c) Africa with the eastern Atlantic floor plate ', '(d) India - Australia - New Zealand plate ']",(a) Nazca plate ,"Sol.80.(a) Nazca plate : Between South America and the Pacific plate. Seven major plates: A frican, Antarctic, Eurasian, Indo-Australian, North American, Pacific and South American."
 Q.81. What is the average salinity of the Indian ocean? Graduate Level 03/08/2022 ( Shift - 3 ) ,"['(a) 350 o/oo ', '(b) 35 o/oo ', '(c) 3.5 o/oo ', '(d) 3 o/oo ']",(b) 35 o/oo ,Sol.81.(b) 35 o/oo (35 parts per thousand) . Salinity is the amount of salt present in 1000 grams of water. A salinity of 24.7 % has been regarded as the upper limit to fix ‘brackish water’.
 Q.82. Tsunami is NOT caused by: Higher Secondary 03/08/2022 (Shift - 4 ) ,"['(a) Hurricanes ', '(b) volcanic eruptions ', '(c) undersea landslides ', '(d) Earthquakes ']",(a) Hurricanes ,Sol.82.(a) Hurricanes. Tsunamis are giant waves caused by earthquakes or volcanic eruptions under the sea.
 Q.83. Which of the following is a warm current? SSC MTS 12/07/2022 (Afternoon) ,"['(a) Labrador current ', '(b) Falkland current ', '(c) Canary current ', '(d) Gulf stream ']",(d) Gulf stream ,"Sol.83.(d) Gulf stream. The Gulf Stream current in the North Atlantic and the Kuroshio Current in the North Pacific are warm currents. Warm Currents - Alaskan Current, Tsushima Current, Brazilian Current etc. Cold Current - Labrador Current, Canary Current, Benguela Current, Falkland Current, South Indian Ocean Current, Okhotsk Current, Humboldt or Peruvian Current etc."
 Q.84. The plate movements on earth are classified into ______ types. SSC MTS 12/07/2022 (Evening) ,"['(a) three ', '(b) two ', '(c) five ', '(d) Six ']",(a) three ,"Sol.84.(a) three. The movement of the plates creates three types of tectonic boundaries: convergent, where plates move into one another; divergent, where plates move apart; and transform, where plates move sideways in relation to each other."
" Q.85. Ocean acidification is the ongoing decrease in the pH of t he Earth’s oceans, caused by the uptake of ______ from the atmosphere. SSC MTS 15/07/2022 (Afternoon) ","['(a) Methane ', '(b) carbon dioxide ', '(c) nitrogen ', '(d) argon ']",(b) carbon dioxide ,Sol.85.(b) Carbon dioxide. Ocean acidification is the worldwide reduction in the pH of seawater as a consequence of the absorption of large amounts of carbon dioxide by the oceans. It results in the alteration of marine food chains and food supply to humans.
" Q.86. The lowest known p oint on earth is called ________, which is present in the Pacific Ocean. SSC MTS 18/07/2022 (Morning) ","['(a) Factorial Deep ', '(b) Challenger Deep ', '(c) Great Blue Hole ', '(d) Great Barrier Reef ']",(b) Challenger Deep ,Sol.86.(b) Challenger Deep. It is located beneath the western Pacific Ocean. Factorian Deep is the new deepest point in Antarctica's Southern Ocean. The Great Blue Hole is a giant marine sinkhole off the coast of Belize. The great barrier reef is the world’s largest coral reef located in Australia.
" Q.87. In coastal areas, during the night, wind blows from land to sea because: SSC MTS 18/07/2022 (Morning) ","['(a) low pressure is created on land ', '(b) land cools slower than water ', '(c) water cools slower than land ', '(d) high pressure is created at sea ']",(c) water cools slower than land ,Sol.87.(c) water cools slower than land. The wind blowing from land towards the sea is the Land b reeze. The wind blowing from the sea towards the land is a Sea breeze. Both are i nduced by differences that occur between the heating or cooling of the water surface and the adjacent land surface.
 Q.88. Which of the following countries belong to the polar regions? SSC MTS 21/07/2022 (Evening) ,"['(a) Canada ', '(b) Colombia ', '(c) Chile ', '(d) China ']",(a) Canada ,"Sol.88.(a) Canada. The Polar region covers parts of eight countries: Canada, Greenland, Iceland, Norway, Sweden, Finland, Russia, and the United States."
 Q.89. The process of seepage of water into the ground is called ____. SSC MTS 25/07/2022 (Morning) ,"['(a) Infiltration ', '(b) depletion ', '(c) Storage ', '(d) replenishment ']",(a) Infiltration ,"Sol.89.(a) Infiltration occurs when surface water enters the soil. Depletion is an accrual accounting technique used to allocate the cost of extracting natural resources such as timber, minerals, and oil from the earth. Replenishment of the mineral resources includes the process of mineral deposit exploration."
" Q.90. Which water body covers an area 2 of 1,55,58,000 𝑘𝑚 and makes up only 4.3% of the global ocean? SSC CHSL 24/05/2022(Morning) ","['(a) Atlantic Ocean ', '(b) Arctic Ocean ', '(c) Southern Ocean ', '(d) Indian Ocean ']",(b) Arctic Ocean ,"Sol.90.(b) Arctic Ocean is the smallest and shallowest of the world's five major oceans. The Arctic Ocean is centered approximately on the North Pole. The Pacific Ocean represents 45 percent of the global ocean coverage. The Indian Ocean occupies 20 percent of the global sea area. The Southern Ocean circles Antarctica and connects the Indian, Atlantic, and Pacific oceans."
 Q.91. Which is the largest continental shelf in the world? SSC CHSL 24/05/2022(Evening) ,"['(a) The shelf of India ', '(b) The Indian Ocean shelf ', '(c) The shelf in the Pacific Ocean ', '(d) The Siberian shelf in the Arctic Ocean ']",(d) The Siberian shelf in the Arctic Ocean ,"Sol.91.(d) The Siberian shelf in the Arctic Ocean. A continental shelf is the edge of a continent that lies under the ocean. Example of a Continental Shelf Landform: Siberian Shelf, Arctic Ocean."
" Q.92. Which outside layer of the Earth is less dense, thick, and andesitic to granite composition ? SSC CHSL 30/05/2022(Afternoon) ","['(a) Oceanic crust ', '(b) Continental crust ', '(c) Mantle ', '(d) Outer core ']",(b) Continental crust ,"Sol.92.(b) Continental crust, the the outermost l ayer of E arth's lithosphere is mostly composed of different types of granites. It is rich in Aluminium and silica."
 Q.93. Which of the following is a group of islands found in the tropical oceans consisting of coral reefs and a central depression? SSC CGL 19/04/2022(Morning) ,"['(a) Guyots ', '(b) Atoll ', '(c) Seamount ', '(d) Lagoon ']",(b) Atoll ,"Sol.93.(b) Atoll. Examples - Atoll Caroline Islands, the Coral Sea Islands, the Marshall Islands, the Tuamotu Islands, Kiribati, Tokelau, and Tuvalu. Guyot is an undersea mountain. L agoons are shallow bodies of water that are separated from the ocean by a barrier reef. Seamounts are underwater mountains that rise above the ocean floor but do not reach the surface."
